fid1	iid1	fid2	iid2	chr	start_bp	end_bp	start_snp	end_snp	tot_snp	tract_len	unit	num_mismat	iid1_is_homoz	iid2_is_homoz
-9	T8	-9	T8	1	7491918	14361058	S1_7490337	S1_14165569	779	6.869	MB	0	1	1
-9	PHR47	-9	PHR47	1	12138698	14362070	S1_11944300	S1_14166581	273	2.223	MB	0	1	1
-9	LH185	-9	LH185	1	56125	14362829	S1_10097	S1_14167340	1940	14.307	MB	0	1	1
-9	Ill.Hy	-9	Ill.Hy	1	7029270	14651729	S1_7041695	S1_14449198	964	7.622	MB	0	1	1
-9	PHG29	-9	PHG29	1	10834568	14651905	S1_10665951	S1_14449374	425	3.817	MB	0	1	1
-9	PHR25	-9	PHR25	1	7072710	14651906	S1_7084868	S1_14449375	951	7.579	MB	0	1	1
-9	CO255	-9	CO255	1	3847159	14706301	S1_3735219	S1_14510422	1581	10.859	MB	0	1	1
-9	CG123	-9	CG123	1	13864934	14884753	S1_13643091	S1_14677022	71	1.020	MB	0	1	1
-9	CG124	-9	CG124	1	9492025	14989715	S1_9437174	S1_14780391	539	5.498	MB	0	1	1
-9	A171	-9	A171	1	11009033	14990075	S1_10842398	S1_14780751	413	3.981	MB	0	1	1
-9	MinnesotaNo13	-9	MinnesotaNo13	1	12503434	15012991	S1_12309798	S1_14803708	222	2.510	MB	0	1	1
-9	CM105	-9	CM105	1	3853950	15013061	S1_3742010	S1_14803778	1599	11.159	MB	0	1	1
-9	LH145	-9	LH145	1	9401355	15013061	S1_9355074	S1_14803778	566	5.612	MB	0	1	1
-9	LH185	-9	LH185	1	14365510	15302287	S1_14170021	S1_15070508	75	0.937	MB	0	1	1
-9	PHZ51	-9	PHZ51	1	12141449	15302851	S1_11947051	S1_15071072	352	3.161	MB	0	1	1
-9	PHB09	-9	PHB09	1	12146545	15374814	S1_11952148	S1_15143038	350	3.228	MB	0	1	1
-9	A3G313	-9	A3G313	1	12180082	15401717	S1_11991378	S1_15169935	339	3.222	MB	0	1	1
-9	CM105	-9	CM105	1	15013230	15583146	S1_14803947	S1_15353866	57	0.570	MB	0	1	1
-9	MinnesotaNo13	-9	MinnesotaNo13	1	15016661	15970557	S1_14807378	S1_15735873	78	0.954	MB	0	1	1
-9	OS420	-9	OS420	1	11299896	15970557	S1_11109866	S1_15735873	447	4.671	MB	0	1	1
-9	LH145	-9	LH145	1	15013230	15970557	S1_14803947	S1_15735873	83	0.957	MB	0	1	1
-9	A632	-9	A632	1	56125	16011621	S1_10097	S1_15779610	2071	15.955	MB	0	1	1
-9	L317	-9	L317	1	56125	16038112	S1_10097	S1_15805570	2079	15.982	MB	0	1	1
-9	CG120	-9	CG120	1	8117900	16141114	S1_8101544	S1_15908280	847	8.023	MB	0	1	1
-9	C103	-9	C103	1	4658302	16232547	S1_4544630	S1_15995473	1589	11.574	MB	0	1	1
-9	LH185	-9	LH185	1	15302849	16232580	S1_15071070	S1_15995506	73	0.930	MB	0	1	1
-9	B841	-9	B841	1	6526191	16360177	S1_6533500	S1_16122847	1202	9.834	MB	0	1	1
-9	W117	-9	W117	1	13176479	16360207	S1_12986323	S1_16122877	232	3.184	MB	0	1	1
-9	CI540	-9	CI540	1	14361600	16415821	S1_14166111	S1_16178829	180	2.054	MB	0	1	1
-9	Os426	-9	Os426	1	9121564	16723940	S1_9058898	S1_16350286	751	7.602	MB	0	1	1
-9	LH82	-9	LH82	1	8308462	16751853	S1_8289462	S1_16377865	883	8.443	MB	0	1	1
-9	PHK05	-9	PHK05	1	12399404	16948702	S1_12209953	S1_16575147	417	4.549	MB	0	1	1
-9	A3G313	-9	A3G313	1	15401739	16954790	S1_15169957	S1_16581235	139	1.553	MB	0	1	1
-9	CG124	-9	CG124	1	14990319	16954790	S1_14780995	S1_16581235	198	1.964	MB	0	1	1
-9	PHHV4	-9	PHHV4	1	13139035	17000597	S1_12946102	S1_16627121	321	3.862	MB	0	1	1
-9	PHN37	-9	PHN37	1	10984524	17063598	S1_10817888	S1_16698844	663	6.079	MB	0	1	1
-9	PHV63	-9	PHV63	1	14318690	17063620	S1_14102201	S1_16698866	287	2.745	MB	0	1	1
-9	B100	-9	B100	1	6526191	17142486	S1_6533500	S1_16778684	1300	10.616	MB	0	1	1
-9	M14	-9	M14	1	13591135	17143047	S1_13372369	S1_16779244	328	3.552	MB	0	1	1
-9	LH195	-9	LH195	1	12146552	17143047	S1_11952155	S1_16779244	538	4.996	MB	0	1	1
-9	PHG35	-9	PHG35	1	12551882	17143047	S1_12357243	S1_16779244	436	4.591	MB	0	1	1
-9	EP1	-9	EP1	1	8981842	17362063	S1_8945309	S1_17015402	898	8.380	MB	0	1	1
-9	LH210	-9	LH210	1	12929219	17362232	S1_12727328	S1_17015571	428	4.433	MB	0	1	1
-9	PHV63	-9	PHV63	1	17142494	17644000	S1_16778692	S1_17353618	52	0.502	MB	0	1	1
-9	OS420	-9	OS420	1	16006780	17696888	S1_15774769	S1_17383136	194	1.690	MB	0	1	1
-9	CG65	-9	CG65	1	56125	17776226	S1_10097	S1_17462583	2272	17.720	MB	0	1	1
-9	PHHV4	-9	PHHV4	1	17000670	17807494	S1_16627194	S1_17494012	95	0.807	MB	0	1	1
-9	PHK05	-9	PHK05	1	16954340	17930184	S1_16580785	S1_17625327	118	0.976	MB	0	1	1
-9	PHW30	-9	PHW30	1	10493875	17930184	S1_10363474	S1_17625327	789	7.436	MB	0	1	1
-9	I205	-9	I205	1	17314501	17930199	S1_16950824	S1_17625342	40	0.616	MB	0	1	1
-9	B96	-9	B96	1	9270020	17930285	S1_9227364	S1_17625428	893	8.660	MB	0	1	1
-9	B93	-9	B93	1	11161800	17945915	S1_10995564	S1_17640767	684	6.784	MB	0	1	1
-9	PHK29	-9	PHK29	1	10984523	17975624	S1_10817887	S1_17670475	765	6.991	MB	0	1	1
-9	CO255	-9	CO255	1	14706695	17978686	S1_14510816	S1_17673537	346	3.272	MB	0	1	1
-9	LH210	-9	LH210	1	17432784	17978686	S1_17086133	S1_17673537	53	0.546	MB	0	1	1
-9	PHZ51	-9	PHZ51	1	15365995	17978820	S1_15134219	S1_17673671	295	2.613	MB	0	1	1
-9	B841	-9	B841	1	16415819	17983408	S1_16178827	S1_17678259	209	1.568	MB	0	1	1
-9	WD456	-9	WD456	1	12176425	17983433	S1_11987721	S1_17678284	639	5.807	MB	0	1	1
-9	A3G313	-9	A3G313	1	16954840	18000278	S1_16581285	S1_17695130	184	1.045	MB	0	1	1
-9	B85	-9	B85	1	8035559	18000278	S1_8019580	S1_17695130	1147	9.965	MB	0	1	1
-9	LH38	-9	LH38	1	11723952	18044029	S1_11532857	S1_17739746	725	6.320	MB	0	1	1
-9	CM37	-9	CM37	1	13024181	18087545	S1_12823109	S1_17784130	544	5.063	MB	0	1	1
-9	PHW53	-9	PHW53	1	10984523	18087545	S1_10817887	S1_17784130	838	7.103	MB	0	1	1
-9	PHM57	-9	PHM57	1	6825991	18190873	S1_6837272	S1_17886443	1448	11.365	MB	0	1	1
-9	CG110	-9	CG110	1	6431470	18275060	S1_6434743	S1_17959607	1492	11.844	MB	0	1	1
-9	CM105	-9	CM105	1	15669607	18522286	S1_15474742	S1_18199223	381	2.853	MB	0	1	1
-9	PHP38	-9	PHP38	1	13167255	18950062	S1_12977099	S1_18625392	565	5.783	MB	0	1	1
-9	PHHV4	-9	PHHV4	1	17807528	19023861	S1_17494046	S1_18697944	176	1.216	MB	0	1	1
-9	PHK29	-9	PHK29	1	17978686	19170408	S1_17673537	S1_18836269	152	1.192	MB	0	1	1
-9	B96	-9	B96	1	18281690	19318965	S1_17966237	S1_18980219	56	1.037	MB	0	1	1
-9	Ill.Hy	-9	Ill.Hy	1	14651906	19330684	S1_14449375	S1_18991949	526	4.679	MB	0	1	1
-9	PHK05	-9	PHK05	1	18281690	19434901	S1_17966237	S1_19101737	72	1.153	MB	0	1	1
-9	PHV63	-9	PHV63	1	17930297	19434901	S1_17625440	S1_19101737	187	1.505	MB	0	1	1
-9	I159	-9	I159	1	4891716	19566821	S1_4749237	S1_19233815	1945	14.675	MB	0	1	1
-9	A3G313	-9	A3G313	1	18279820	19585471	S1_17964367	S1_19252047	88	1.306	MB	0	1	1
-9	CG123	-9	CG123	1	14989742	19586122	S1_14780418	S1_19252698	521	4.596	MB	0	1	1
-9	CG110	-9	CG110	1	18278533	19586122	S1_17963080	S1_19252698	92	1.308	MB	0	1	1
-9	PHP38	-9	PHP38	1	18954800	19639202	S1_18630130	S1_19295916	58	0.684	MB	0	1	1
-9	Oh43	-9	Oh43	1	5790446	19760166	S1_5719699	S1_19496463	1803	13.970	MB	0	1	1
-9	Oh40B	-9	Oh40B	1	9256630	19760166	S1_9215975	S1_19496463	1121	10.504	MB	0	1	1
-9	CM105	-9	CM105	1	18523304	19760166	S1_18200241	S1_19496463	83	1.237	MB	0	1	1
-9	A619	-9	A619	1	10834568	19760166	S1_10665951	S1_19496463	983	8.926	MB	0	1	1
-9	PHR47	-9	PHR47	1	14365510	19760166	S1_14170021	S1_19496463	566	5.395	MB	0	1	1
-9	PHN37	-9	PHN37	1	17141323	19760166	S1_16777521	S1_19496463	304	2.619	MB	0	1	1
-9	LH145	-9	LH145	1	16006780	19760166	S1_15774769	S1_19496463	440	3.753	MB	0	1	1
-9	LH38	-9	LH38	1	18281692	19760166	S1_17966239	S1_19496463	100	1.478	MB	0	1	1
-9	LH123HT	-9	LH123HT	1	10984523	19763623	S1_10817887	S1_19493006	971	8.779	MB	0	1	1
-9	LH185	-9	LH185	1	16282623	19763623	S1_16045380	S1_19493006	414	3.481	MB	0	1	1
-9	PHK76	-9	PHK76	1	12399445	19763623	S1_12209994	S1_19493006	763	7.364	MB	0	1	1
-9	PHHV4	-9	PHHV4	1	19170408	19887724	S1_18836269	S1_19476270	56	0.717	MB	0	1	1
-9	FE	-9	FE	1	11724166	19960175	S1_11533071	S1_19633901	870	8.236	MB	0	1	1
-9	PHM57	-9	PHM57	1	18275060	20292746	S1_17959607	S1_19973053	146	2.018	MB	0	1	1
-9	CM37	-9	CM37	1	18189473	20298611	S1_17885043	S1_19978920	176	2.109	MB	0	1	1
-9	ND246	-9	ND246	1	8573033	20298611	S1_8536709	S1_19978920	1257	11.726	MB	0	1	1
-9	PHJ65	-9	PHJ65	1	12539013	20309768	S1_12344374	S1_19990072	809	7.771	MB	0	1	1
-9	B70	-9	B70	1	12540436	20310130	S1_12345797	S1_19990434	803	7.770	MB	0	1	1
-9	PHR03	-9	PHR03	1	12533097	20371740	S1_12338383	S1_20056236	817	7.839	MB	0	1	1
-9	Oh40B	-9	Oh40B	1	19886230	20412976	S1_19474776	S1_20097330	78	0.527	MB	0	1	1
-9	I205	-9	I205	1	20412932	21291521	S1_20097286	S1_20994459	20	0.879	MB	0	1	1
-9	B73	-9	B73	1	9986692	21692018	S1_9912297	S1_21388940	1161	11.705	MB	0	1	1
-9	PHW30	-9	PHW30	1	17930200	21692099	S1_17625343	S1_21389021	331	3.762	MB	0	1	1
-9	Ill.Hy	-9	Ill.Hy	1	19436905	21773318	S1_19103742	S1_21468205	145	2.336	MB	0	1	1
-9	Va17	-9	Va17	1	56125	21773340	S1_10097	S1_21468227	2625	21.717	MB	0	1	1
-9	A509	-9	A509	1	5434294	21773408	S1_5348174	S1_21468295	1951	16.339	MB	0	1	1
-9	B96	-9	B96	1	19763623	21778344	S1_19493006	S1_21473231	121	2.015	MB	0	1	1
-9	LH1	-9	LH1	1	13167197	21779546	S1_12977041	S1_21474433	765	8.612	MB	0	1	1
-9	W117	-9	W117	1	16415821	21885234	S1_16178829	S1_21569378	528	5.469	MB	0	1	1
-9	Oh43	-9	Oh43	1	19886230	21983065	S1_19474776	S1_21686768	141	2.097	MB	0	1	1
-9	Oh40B	-9	Oh40B	1	20613814	21983065	S1_20283463	S1_21686768	61	1.369	MB	0	1	1
-9	M14	-9	M14	1	17147432	21983065	S1_16783629	S1_21686768	435	4.836	MB	0	1	1
-9	B93	-9	B93	1	17975599	21983065	S1_17670450	S1_21686768	351	4.007	MB	0	1	1
-9	PHJ89	-9	PHJ89	1	12104276	21983065	S1_11910984	S1_21686768	991	9.879	MB	0	1	1
-9	B100	-9	B100	1	17142500	21983065	S1_16778698	S1_21686768	443	4.841	MB	0	1	1
-9	H99	-9	H99	1	2820519	21983065	S1_2794639	S1_21686768	2524	19.163	MB	0	1	1
-9	A619	-9	A619	1	19886230	21983065	S1_19474776	S1_21686768	141	2.097	MB	0	1	1
-9	LH123HT	-9	LH123HT	1	19887724	21983065	S1_19476270	S1_21686768	140	2.095	MB	0	1	1
-9	PHM49	-9	PHM49	1	12681519	21983065	S1_12486892	S1_21686768	866	9.302	MB	0	1	1
-9	PHR47	-9	PHR47	1	19886230	21983065	S1_19474776	S1_21686768	141	2.097	MB	0	1	1
-9	PHN37	-9	PHN37	1	19886230	21983065	S1_19474776	S1_21686768	141	2.097	MB	0	1	1
-9	PHRE1	-9	PHRE1	1	2810093	21983065	S1_2784213	S1_21686768	2531	19.173	MB	0	1	1
-9	LH38	-9	LH38	1	19886230	21983065	S1_19474776	S1_21686768	141	2.097	MB	0	1	1
-9	PHG47	-9	PHG47	1	10984524	21983065	S1_10817888	S1_21686768	1112	10.999	MB	0	1	1
-9	PHG35	-9	PHG35	1	17147432	21995802	S1_16783629	S1_21699505	436	4.848	MB	0	1	1
-9	LH59	-9	LH59	1	9986789	21995802	S1_9912394	S1_21699505	1197	12.009	MB	0	1	1
-9	PHK56	-9	PHK56	1	13024241	21995802	S1_12823169	S1_21699505	817	8.972	MB	0	1	1
-9	LH185	-9	LH185	1	19887724	21995802	S1_19476270	S1_21699505	141	2.108	MB	0	1	1
-9	PHV63	-9	PHV63	1	19639202	21999663	S1_19295916	S1_21703366	167	2.360	MB	0	1	1
-9	PHW53	-9	PHW53	1	19960211	22054040	S1_19633937	S1_21757761	160	2.094	MB	0	1	1
-9	LH145	-9	LH145	1	19886230	22423562	S1_19474776	S1_22069443	182	2.537	MB	0	1	1
-9	PHW52	-9	PHW52	1	12141394	22599755	S1_11946996	S1_22246694	1030	10.458	MB	0	1	1
-9	PHB09	-9	PHB09	1	15396809	22613348	S1_15165027	S1_22260243	683	7.217	MB	0	1	1
-9	LH82	-9	LH82	1	16813989	22667983	S1_16439891	S1_22316642	566	5.854	MB	0	1	1
-9	PHHV4	-9	PHHV4	1	19907652	22730145	S1_19558792	S1_22374171	211	2.822	MB	0	1	1
-9	LH38	-9	LH38	1	21998769	22735800	S1_21702472	S1_22379826	78	0.737	MB	0	1	1
-9	M14	-9	M14	1	21998769	22739284	S1_21702472	S1_22383310	82	0.741	MB	0	1	1
-9	LH1	-9	LH1	1	21860152	22739284	S1_21543150	S1_22383310	102	0.879	MB	0	1	1
-9	CG123	-9	CG123	1	19639202	22739321	S1_19295916	S1_22383347	245	3.100	MB	0	1	1
-9	CM7	-9	CM7	1	6248364	22880443	S1_6172175	S1_22499006	1951	16.632	MB	0	1	1
-9	PHK05	-9	PHK05	1	19437553	22970220	S1_19104390	S1_22594784	273	3.533	MB	0	1	1
-9	A3G313	-9	A3G313	1	19639202	23010094	S1_19295916	S1_22634928	276	3.371	MB	0	1	1
-9	LH145	-9	LH145	1	22424212	23014819	S1_22070093	S1_22639653	77	0.591	MB	0	1	1
-9	PHP38	-9	PHP38	1	19655726	23031243	S1_19346406	S1_22656076	281	3.376	MB	0	1	1
-9	PHG47	-9	PHG47	1	21998769	23265851	S1_21702472	S1_22889335	127	1.267	MB	0	1	1
-9	I205	-9	I205	1	22010818	23434074	S1_21714521	S1_23047822	123	1.423	MB	0	1	1
-9	CI540	-9	CI540	1	17141323	23503224	S1_16777521	S1_23116469	605	6.362	MB	0	1	1
-9	EP1	-9	EP1	1	17364417	23503456	S1_17017756	S1_23116701	559	6.139	MB	0	1	1
-9	PHN37	-9	PHN37	1	21998769	23562159	S1_21702472	S1_23192920	162	1.563	MB	0	1	1
-9	PHM57	-9	PHM57	1	20292779	23562159	S1_19973086	S1_23192920	272	3.269	MB	0	1	1
-9	PHK76	-9	PHK76	1	19887724	23625425	S1_19476270	S1_23240702	326	3.738	MB	0	1	1
-9	CGR01	-9	CGR01	1	12104298	23959632	S1_11911006	S1_23563795	1185	11.855	MB	0	1	1
-9	Oh40B	-9	Oh40B	1	21998769	23962045	S1_21702472	S1_23566208	196	1.963	MB	0	1	1
-9	A171	-9	A171	1	15012877	23962045	S1_14803594	S1_23566208	876	8.949	MB	0	1	1
-9	Wf9	-9	Wf9	1	10984523	23962449	S1_10817887	S1_23566612	1314	12.978	MB	0	1	1
-9	ND246	-9	ND246	1	20412932	24005697	S1_20097286	S1_23609898	281	3.593	MB	0	1	1
-9	PHN47	-9	PHN47	1	9886252	24009227	S1_9812096	S1_23613428	1419	14.123	MB	0	1	1
-9	PHP38	-9	PHP38	1	23265672	24331916	S1_22889156	S1_23966022	97	1.066	MB	0	1	1
-9	I205	-9	I205	1	23434087	24560682	S1_23047835	S1_24196148	87	1.127	MB	0	1	1
-9	PHW53	-9	PHW53	1	23962634	24568472	S1_23566797	S1_24203797	35	0.606	MB	0	1	1
-9	CM37	-9	CM37	1	20298678	24571542	S1_19978987	S1_24206867	332	4.273	MB	0	1	1
-9	PHR47	-9	PHR47	1	21998769	24662225	S1_21702472	S1_24297757	240	2.663	MB	0	1	1
-9	PHR63	-9	PHR63	1	10028540	24669030	S1_9956412	S1_24304562	1437	14.640	MB	0	1	1
-9	M14	-9	M14	1	22842727	24669464	S1_22439000	S1_24304996	164	1.827	MB	0	1	1
-9	B93	-9	B93	1	21998769	24669464	S1_21702472	S1_24304996	248	2.671	MB	0	1	1
-9	3IIH6	-9	3IIH6	1	3290766	24669464	S1_3197160	S1_24304996	2658	21.379	MB	0	1	1
-9	PHRE1	-9	PHRE1	1	21998769	24669464	S1_21702472	S1_24304996	248	2.671	MB	0	1	1
-9	PHG47	-9	PHG47	1	23361240	24669464	S1_22976365	S1_24304996	119	1.308	MB	0	1	1
-9	CG123	-9	CG123	1	22843062	24773968	S1_22439335	S1_24406456	166	1.931	MB	0	1	1
-9	PHN37	-9	PHN37	1	23562330	24947219	S1_23193091	S1_24583363	92	1.385	MB	0	1	1
-9	3811	-9	3811	1	6526191	25048423	S1_6533500	S1_24675534	2015	18.522	MB	0	1	1
-9	PHT77	-9	PHT77	1	14320617	25048423	S1_14104128	S1_24675534	1001	10.728	MB	0	1	1
-9	PHR03	-9	PHR03	1	20412951	25049641	S1_20097305	S1_24676752	344	4.637	MB	0	1	1
-9	CO255	-9	CO255	1	17978714	25306133	S1_17673565	S1_24931653	626	7.327	MB	0	1	1
-9	PHG29	-9	PHG29	1	14698294	25544836	S1_14495768	S1_25149609	995	10.847	MB	0	1	1
-9	CG124	-9	CG124	1	17000597	25551783	S1_16627121	S1_25156553	773	8.551	MB	0	1	1
-9	PHP38	-9	PHP38	1	24417953	25716653	S1_24052077	S1_25372187	90	1.299	MB	0	1	1
-9	LH1	-9	LH1	1	22842727	25716653	S1_22439000	S1_25372187	230	2.874	MB	0	1	1
-9	PHG84	-9	PHG84	1	13167197	25721841	S1_12977041	S1_25377375	1117	12.555	MB	0	1	1
-9	B70	-9	B70	1	20371724	25732142	S1_20056220	S1_25387676	413	5.360	MB	0	1	1
-9	LH38	-9	LH38	1	22739289	25732151	S1_22383315	S1_25387685	256	2.993	MB	0	1	1
-9	PHR47	-9	PHR47	1	25043971	25732241	S1_24671082	S1_25387775	78	0.688	MB	0	1	1
-9	PHJ89	-9	PHJ89	1	21998769	25755891	S1_21702472	S1_25411020	343	3.757	MB	0	1	1
-9	PHT77	-9	PHT77	1	25049501	25755891	S1_24676612	S1_25411020	74	0.706	MB	0	1	1
-9	Q381	-9	Q381	1	10877980	25759479	S1_10695485	S1_25414608	1470	14.881	MB	0	1	1
-9	Tr	-9	Tr	1	56125	25759562	S1_10097	S1_25414691	3012	25.703	MB	0	1	1
-9	H99	-9	H99	1	21998769	25802556	S1_21702472	S1_25449597	367	3.804	MB	0	1	1
-9	PHM49	-9	PHM49	1	21998769	25802556	S1_21702472	S1_25449597	367	3.804	MB	0	1	1
-9	EP1	-9	EP1	1	23560473	25921905	S1_23191234	S1_25626256	213	2.361	MB	0	1	1
-9	LH210	-9	LH210	1	17978714	25926199	S1_17673565	S1_25630550	722	7.947	MB	0	1	1
-9	B73	-9	B73	1	21692141	26003517	S1_21389063	S1_25706230	423	4.311	MB	0	1	1
-9	Mt42	-9	Mt42	1	10576321	26008092	S1_10436226	S1_25710805	1536	15.432	MB	0	1	1
-9	W117	-9	W117	1	21902141	26517916	S1_21602011	S1_26326636	439	4.616	MB	0	1	1
-9	PHRE1	-9	PHRE1	1	24673199	26720397	S1_24308731	S1_26525697	208	2.047	MB	0	1	1
-9	EP1	-9	EP1	1	25925731	26772506	S1_25630082	S1_26577435	96	0.847	MB	0	1	1
-9	B14	-9	B14	1	56125	26892542	S1_10097	S1_26689411	3134	26.836	MB	0	1	1
-9	PHG86	-9	PHG86	1	13139024	26892542	S1_12946091	S1_26689411	1277	13.754	MB	0	1	1
-9	PHV63	-9	PHV63	1	22006307	26894027	S1_21710010	S1_26690896	473	4.888	MB	0	1	1
-9	PHJ65	-9	PHJ65	1	20310136	26895709	S1_19990440	S1_26692578	572	6.586	MB	0	1	1
-9	PHR47	-9	PHR47	1	26176750	26895709	S1_25878958	S1_26692578	84	0.719	MB	0	1	1
-9	PHR03	-9	PHR03	1	25117365	26897466	S1_24744012	S1_26694335	233	1.780	MB	0	1	1
-9	CG120	-9	CG120	1	16229256	27044928	S1_15992182	S1_26820742	1079	10.816	MB	0	1	1
-9	PHG84	-9	PHG84	1	25722620	27049932	S1_25378154	S1_26825878	184	1.327	MB	0	1	1
-9	CM105	-9	CM105	1	19886230	27051132	S1_19474776	S1_26827078	662	7.165	MB	0	1	1
-9	LH162	-9	LH162	1	8980566	27081601	S1_8944033	S1_26907880	1828	18.101	MB	0	1	1
-9	B70	-9	B70	1	25732153	27285995	S1_25387687	S1_27100446	217	1.554	MB	0	1	1
-9	L317	-9	L317	1	16140324	27290107	S1_15907490	S1_27104558	1129	11.150	MB	0	1	1
-9	PHR55	-9	PHR55	1	2820519	27290107	S1_2794639	S1_27104558	3083	24.470	MB	0	1	1
-9	A3G313	-9	A3G313	1	23014819	27294218	S1_22639653	S1_27108606	441	4.279	MB	0	1	1
-9	Os426	-9	Os426	1	16730086	27305027	S1_16356432	S1_27119414	1082	10.575	MB	0	1	1
-9	A171	-9	A171	1	23962634	27305027	S1_23566797	S1_27119414	366	3.342	MB	0	1	1
-9	PHR47	-9	PHR47	1	26896683	27500332	S1_26693552	S1_27303577	97	0.604	MB	0	1	1
-9	B164	-9	B164	1	12715678	27596981	S1_12521523	S1_27403338	1439	14.881	MB	0	1	1
-9	LH82	-9	LH82	1	22667987	27816647	S1_22316646	S1_27625539	540	5.149	MB	0	1	1
-9	LH145	-9	LH145	1	24947219	27818427	S1_24583363	S1_27627319	377	2.871	MB	0	1	1
-9	A619	-9	A619	1	21998769	27829354	S1_21702472	S1_27638246	643	5.831	MB	0	1	1
-9	A3G313	-9	A3G313	1	27297927	27829767	S1_27112315	S1_27638659	92	0.532	MB	0	1	1
-9	CG123	-9	CG123	1	24946771	27839292	S1_24582915	S1_27648184	409	2.893	MB	0	1	1
-9	PHN47	-9	PHN47	1	24108000	27990614	S1_23733495	S1_27799510	470	3.883	MB	0	1	1
-9	W117	-9	W117	1	26518090	27995170	S1_26326810	S1_27804066	257	1.477	MB	0	1	1
-9	PHV63	-9	PHV63	1	27305034	28102679	S1_27119421	S1_27911332	134	0.798	MB	0	1	1
-9	LH198	-9	LH198	1	8702482	28103730	S1_8657552	S1_27912383	2020	19.401	MB	0	1	1
-9	B37	-9	B37	1	12295270	28103744	S1_12105651	S1_27912397	1650	15.808	MB	0	1	1
-9	PHN82	-9	PHN82	1	13906468	28103744	S1_13684652	S1_27912397	1455	14.197	MB	0	1	1
-9	WD456	-9	WD456	1	17984692	28103744	S1_17679543	S1_27912397	1028	10.119	MB	0	1	1
-9	PHK29	-9	PHK29	1	19316822	28224363	S1_18978076	S1_28067793	913	8.908	MB	0	1	1
-9	PHN82	-9	PHN82	1	28108706	28609347	S1_27917359	S1_28417126	24	0.501	MB	0	1	1
-9	ND246	-9	ND246	1	24006296	28616726	S1_23610497	S1_28424505	525	4.610	MB	0	1	1
-9	CGR01	-9	CGR01	1	23962045	28616773	S1_23566208	S1_28424552	543	4.655	MB	0	1	1
-9	I205	-9	I205	1	28109473	28616810	S1_27918126	S1_28424589	37	0.507	MB	0	1	1
-9	PHHV4	-9	PHHV4	1	22735800	28616810	S1_22379826	S1_28424589	666	5.881	MB	0	1	1
-9	PHG35	-9	PHG35	1	21998769	28640910	S1_21702472	S1_28448690	747	6.642	MB	0	1	1
-9	WD456	-9	WD456	1	28108706	28640910	S1_27917359	S1_28448690	44	0.532	MB	0	1	1
-9	PHM49	-9	PHM49	1	25802730	28714067	S1_25449771	S1_28521446	380	2.911	MB	0	1	1
-9	B164	-9	B164	1	27699581	28796437	S1_27505154	S1_28603152	159	1.097	MB	0	1	1
-9	LH210	-9	LH210	1	26520586	28836618	S1_26329306	S1_28643335	348	2.316	MB	0	1	1
-9	PHW53	-9	PHW53	1	27326676	28960210	S1_27141063	S1_28765262	230	1.634	MB	0	1	1
-9	A632	-9	A632	1	16016773	28960502	S1_15784762	S1_28765554	1384	12.944	MB	0	1	1
-9	PHT77	-9	PHT77	1	25756319	28997056	S1_25411448	S1_28794001	459	3.241	MB	0	1	1
-9	B100	-9	B100	1	22599755	29165754	S1_22246694	S1_28963436	776	6.566	MB	0	1	1
-9	CG102	-9	CG102	1	7883126	29165754	S1_7864516	S1_28963436	2291	21.283	MB	0	1	1
-9	BSSS	-9	BSSS	1	56125	29171411	S1_10097	S1_28967562	3479	29.115	MB	0	1	1
-9	B841	-9	B841	1	17983433	29236138	S1_17678284	S1_29032319	1161	11.253	MB	0	1	1
-9	CG123	-9	CG123	1	27968677	29411174	S1_27777568	S1_29155773	176	1.442	MB	0	1	1
-9	CG124	-9	CG124	1	25716315	29445032	S1_25371849	S1_29190772	540	3.729	MB	0	1	1
-9	W117	-9	W117	1	28052125	29445040	S1_27861045	S1_29190780	161	1.393	MB	0	1	1
-9	C49	-9	C49	1	12715678	29513438	S1_12521523	S1_29258794	1705	16.798	MB	0	1	1
-9	Ill.Hy	-9	Ill.Hy	1	21773408	29514255	S1_21468295	S1_29259611	908	7.741	MB	0	1	1
-9	B70	-9	B70	1	27294218	29613599	S1_27108606	S1_29356741	330	2.319	MB	0	1	1
-9	CMV3	-9	CMV3	1	13869347	29613627	S1_13647504	S1_29356769	1643	15.744	MB	0	1	1
-9	CM105	-9	CM105	1	27053414	29613627	S1_26829360	S1_29356769	368	2.560	MB	0	1	1
-9	PHR47	-9	PHR47	1	27995170	29787387	S1_27804066	S1_29514408	213	1.792	MB	0	1	1
-9	PHK05	-9	PHK05	1	23010004	29792536	S1_22634838	S1_29519558	798	6.783	MB	0	1	1
-9	A509	-9	A509	1	21778344	29795504	S1_21473231	S1_29522526	930	8.017	MB	0	1	1
-9	LH162	-9	LH162	1	27085801	29795504	S1_26912080	S1_29522526	378	2.710	MB	0	1	1
-9	Mo17	-9	Mo17	1	12104276	29795504	S1_11910984	S1_29522526	1898	17.691	MB	0	1	1
-9	Os426	-9	Os426	1	27409054	29960721	S1_27173419	S1_29686216	329	2.552	MB	0	1	1
-9	PHB09	-9	PHB09	1	22667834	30088627	S1_22316493	S1_29785202	866	7.421	MB	0	1	1
-9	CG123	-9	CG123	1	29412026	30091860	S1_29156625	S1_29788435	84	0.680	MB	0	1	1
